"word","prob","noun_ratio"
"traces",0.312,0.818181818181818
"tracer",0.384,0.9375
"quess",0.204,0.714285714285714
"society",0.28,0.967741935483871
"colpitts",0.144,1
"ionosphere",0.86,0.358974358974359
"teves",0.11,1
"discs",0.774,0.902777777777778
"architecture",0.572,1
"shut",0.166,0.0810810810810811
"floquet",0.732,0.537037037037037
"unpowered",0.08,0
"thrust",0.99,0.7875
"steering",0.546,0.207547169811321
"occuring",0.136,0.0526315789473684
"defining",0.174,0.032064128256513
"monoidal",0.042,0.5
"pudding",0.438,0.25
"cannonball",0.594,0.972972972972973
"kerbal",0.072,0
"extremizing",0.288,0
"condensate",0.868,0.915750915750916
"behaves",0.226,0.385159010600707
"detailing",0.254,0.0476190476190476
"oscilators",0.15,1
"travelled",0.094,0
"behaved",0.012,0
"accompany",0.118,0
"argon",0.578,0.845238095238095
"extraordinarily",0.084,0
"appealing",0.008,0
"borehole",0.072,1
"negatively",0.144,0
"country",0.174,1
"viewer",0.114,0.9
"deodorant",0.432,0.714285714285714
"endomorphism",0.21,0.9375
"kasner",0.276,1
"integrator",0.402,0.958333333333333
"hessian",0.29,0.137931034482759
"jug",0.25,0.916666666666667
"directivity",0.236,1
"antibottom",0.134,0.6
"couette",0.206,0.909090909090909
"persistence",0.244,1
"calculus",0.776,0.797927461139896
"visa",0.062,0.25
"vise",0.042,0.846153846153846
"device",0.888,0.984732824427481
"ckm",0.72,0.966666666666667
"stronger",0.172,0.0398406374501992
"gravititonal",0.07,0
"wounded",0.03,0
"ampere",0.708,0.0590062111801242
"penning",0.108,0.625
"atmosphere",0.886,0.641966250917095
"terminate",0.318,0.258064516129032
"vacancy",0.51,1
"bedroom",0.034,1
"rough",0.35,0.015748031496063
"trivial",0.196,0.0214362272240086
"pause",0.144,0.705882352941177
"infrasound",0.57,0.84
"exploration",0.372,1
"familiar",0.102,0
"wiggle",0.036,0.15
"hyperfinite",0.116,0.2
"hoses",0.112,1
"equipotentials",0.366,0.833333333333333
"skylight",0.052,0.5
"bifundamental",0.104,0
"intervening",0.172,0.235294117647059
"withstand",0.096,0.037037037037037
"btw",0.114,0.66
"qts",0.108,1
"ponderomotive",0.044,0
"lazy",0.056,0.0909090909090909
"wire",0.926,0.988649262202043
"quickest",0.242,0
"fluidorum",0.002,1
"harsher",0.008,1
"explosive",0.768,0.113924050632911
"interchangeably",0.108,0
"tls",0.19,1
"cayley",0.18,0.769230769230769
"ramp",0.784,0.961832061068702
"deficits",0.238,0.8
"etc",0.358,0.441846873173583
"eta",0.318,0.755562827225131
"tle",0.172,0.428571428571429
"puff",0.318,0.888888888888889
"rama",0.188,0.9
"kets",0.816,0.97841726618705
"robitaille",0.198,0.769230769230769
"powered",0.228,0
"distributional",0.2,0
"drank",0.02,0.25
"amperian",0.088,0
"thetar",0.244,1
"isotopes",0.804,0.953488372093023
"maneuvers",0.258,1
"neighbour",0.25,0.372093023255814
"accesible",0.036,0
"rotator",0.462,0.961538461538462
"refined",0.07,0
"cusp",0.35,0.818181818181818
"excessively",0.008,0
"conserve",0.306,0.0893854748603352
"terrorist",0.034,0.5
"dilate",0.102,0.318181818181818
"bacteria",0.354,1
"python",0.258,0.839080459770115
"wavepacket",0.648,1
"digging",0.116,0.189189189189189
"glaring",0.128,0.357142857142857
"conflicting",0.344,0.0759493670886076
"siphoning",0.026,0
"flavordynamics",0.332,1
"asymmetrical",0.214,0
"less",0.154,0.00209369275058885
"flywheel",0.942,0.940677966101695
"futurama",0.228,1
"predicts",0.188,0.157142857142857
"stabilise",0.042,0
"paul",0.508,0.765625
"igg",0.53,0.869565217391304
"transparent",0.864,0.314285714285714
"lattice",0.966,0.904
"combine",0.278,0.1
"combing",0.12,0
"wimps",0.832,0.85
"rectilinear",0.33,0.0666666666666667
"wimpy",0.046,0
"beryllium",0.614,0.952380952380952
"spectroscopists",0.128,1
"semicircles",0.156,1
"homoclinic",0.06,0
"increases",0.422,0.54088785046729
"five",0.136,0
"height",0.862,0.816068515497553
"alkali",0.742,0.5
"garage",0.482,0.979166666666667
"ductless",0.1,1
"explaination",0.294,1
"mohr",0.042,0.9
"kpa",0.176,0.711340206185567
"literally",0.088,0
"shone",0.146,0.482758620689655
"wetted",0.064,0
"blurry",0.688,0.454545454545455
"pendulums",0.804,0.931506849315068
"thrower",0.356,0.954545454545455
"puts",0.048,0.00819672131147541
"shipwreck",0.026,1
"gravimagnetic",0.084,0
"bounded",0.246,0
"contractions",0.344,1
"weyl",0.594,0.539805825242718
"potnetial",0.14,0.666666666666667
"roads",0.63,0.947368421052632
"mera",0.342,0.882352941176471
"mere",0.024,0
"nanometers",0.224,0.934782608695652
"frustration",0.428,0.944444444444444
"msun",0.112,0.4
"overlapping",0.524,0.125
"grate",0.098,0.777777777777778
"lindblad",0.77,0.307692307692308
"basin",0.354,0.911764705882353
"algebras",0.644,0.847368421052632
"chained",0,0
"realist",0.202,0.454545454545455
"corpses",0.068,1
"zemax",0.16,0.681818181818182
"frequency",0.928,0.982277526395173
"informational",0.182,0
"sphygmomanometer",0.062,1
"slowing",0.348,0.0646551724137931
"replica",0.596,0.8
"deeper",0.256,0.0946372239747634
"discus",0.022,1
"superdense",0.334,0.75
"class",0.548,1
"grashoff",0.022,0.5
"uncoupled",0.224,0
"pejsa",0.028,0.5
"eom",0.59,0.855855855855856
"eot",0.124,0.523809523809524
"valve",0.662,0.892307692307692
"suicidal",0.19,0.666666666666667
"saver",0.062,1
"saves",0.02,0
"saved",0.024,0
"mandelstam",0.832,0.86
"relationships",0.636,0.988165680473373
"const",0.23,0.88671875
"ergs",0.204,0.625
"walks",0.456,0.588235294117647
"matlab",0.612,0.836065573770492
"favours",0.016,0.5
"seals",0.068,0.888888888888889
"wavish",0.012,0
"exibit",0.012,0.5
"surgical",0.036,0
"humidity",0.9,0.993265993265993
"phones",0.41,1
"infite",0.012,0
"correlator",0.814,0.985074626865672
"rigorous",0.272,0
"levitate",0.464,0.171875
"spontaneously",0.246,0
"wavenumbers",0.37,1
"ugly",0.084,0
"clocked",0.036,0
"sandbag",0.164,0.909090909090909
"consisting",0.358,0.350515463917526
"propogate",0.102,0.5
"simultaneously",0.378,0
"wrapping",0.34,0.0779220779220779
"localisation",0.462,0.916666666666667
"paraffin",0.11,0.6
"cubical",0.218,0
"pinning",0.33,0.25
"ethane",0.028,1
"multibody",0.264,1
"discontinuous",0.246,0
"spooky",0.414,0.16
"neutrons",0.792,0.996173469387755
"opportunities",0.486,1
"achievable",0.092,0.0196078431372549
"conservativity",0.448,1
"indeterministic",0.284,0
"kinematics",0.818,0.992063492063492
"seriously",0.224,0
"lightyear",0.244,0.411764705882353
"hahn",0.376,0.9
"curvature",0.886,0.983216025988089
"pierced",0.04,0
"eclipse",0.946,0.925233644859813
"worm",0.43,0.804878048780488
"sensitivities",0.15,1
"jarlskog",0.074,1
"radiance",0.898,1
"cited",0.062,0
"cites",0.036,0.151515151515152
"song",0.456,0.941176470588235
"theortically",0.066,0
"electodynamics",0.326,1
"lan",0.112,1
"grinds",0.048,0.666666666666667
"rebar",0.124,1
"despersion",0.016,1
"lag",0.404,0.741379310344828
"lab",0.852,0.878205128205128
"lax",0.264,0.1
"law",0.69,1
"meaningful",0.206,0.0303030303030303
"boiling",0.936,0.30062630480167
"occurence",0.396,1
"order",0.392,1
"office",0.542,1
"satisfied",0.11,0
"satisfies",0.186,0.302690582959641
"ticket",0.086,1
"sheaf",0.29,0.666666666666667
"recreational",0.174,0
"shear",0.734,0.117647058823529
"belly",0.114,0
"eventually",0.16,0
"exhaling",0.244,0
"interchanged",0.076,0
"break",0.464,0.157112526539278
"repulsive",0.422,0.03125
"sodden",0,0
"bells",0.64,1
"vibrates",0.126,0.352112676056338
"observance",0.062,1
"evolve",0.178,0.105660377358491
"freeware",0.092,1
"regelation",0.376,1
"network",0.81,1
"diesel",0.19,0.730769230769231
"propagtor",0.058,1
"gromov",0.044,1
"kip",0.178,0.518518518518518
"admits",0.094,0.1375
"nth",0.186,0
"rarity",0.09,1
"dispersal",0.464,1
"oppose",0.062,0.00970873786407767
"extrinsic",0.38,0
"holography",0.862,1
"comic",0.152,0.1875
"tangle",0.114,0.111111111111111
"rated",0.06,0
"cascades",0.102,0.888888888888889
"vibrate",0.466,0.244791666666667
"fringing",0.216,0.416666666666667
"memristor",0.198,1
"reciprocals",0.198,1
"tec",0.322,0.666666666666667
"radars",0.528,0.888888888888889
"resitance",0.22,1
"rejected",0.064,0
"toronto",0.116,0.5
"target",0.89,0.964705882352941
"iron",0.958,0.92
"youre",0.126,0.666666666666667
"rewrite",0.064,0.0343137254901961
"conductivty",0.178,1
"forced",0.152,0
"noncontextual",0.098,0
"high",0.374,0.000619322873658134
"forces",0.738,0.974636979670862
"indexed",0.04,0.0444444444444444
"circles",0.414,0.935849056603774
"solidified",0.13,0
"extending",0.178,0.0241935483870968
"phase",0.802,0.920789976640476
"corded",0.056,0
"solidifies",0.072,0.75
"inferred",0.036,0
"planetoids",0.218,1
"fitted",0.102,0
"devil",0.008,0.545454545454545
"microspectroscopy",0.434,1
"protocol",0.856,0.986301369863014
"thermodynamically",0.174,0
"sqcd",0.5,0.75
"geologist",0.134,1
"screening",0.652,0.45679012345679
"punctures",0.284,0.833333333333333
"supercavitation",0.614,1
"anyonic",0.248,0
"preferred",0.27,0
"floatation",0.198,1
"pearson",0.166,0.764705882352941
"beginnig",0.15,1
"supercooling",0.452,0.25
"stead",0.116,1
"equivalents",0.288,0.962962962962963
"analytical",0.402,0.00342465753424658
"implication",0.496,1
"steak",0.082,1
"steal",0.044,0.0666666666666667
"erroneous",0.178,0
"observes",0.106,0.12987012987013
"worldsheet",0.806,0.893805309734513
"regge",0.858,0.813953488372093
"maximums",0.478,1
"terrace",0.13,1
"termite",0.08,0
"positronium",0.902,0.952380952380952
"unfold",0.066,0.0769230769230769
"received",0.096,0.00649350649350649
"ild",0.048,0.363636363636364
"ilc",0.412,0.555555555555556
"receives",0.134,0.150793650793651
"receiver",0.858,0.941634241245136
"transmission",0.87,0.990461049284579
"magnetosphere",0.49,0.354838709677419
"widen",0.03,0.125
"superpartners",0.436,0.971428571428571
"wider",0.286,0.516129032258065
"speak",0.128,0.112449799196787
"engines",0.746,0.966417910447761
"creatures",0.304,0.962962962962963
"thrice",0.06,0.333333333333333
"repelled",0.088,0
"concerning",0.38,0.0025706940874036
"foucault",0.784,0.958333333333333
"ducted",0.496,0
"inhibit",0.018,0.25
"mistake",0.378,0.945241199478488
"sticker",0.336,0.947368421052632
"brake",0.854,0.694444444444444
"superpartner",0.776,0.958333333333333
"decibel",0.402,0.764705882352941
"outter",0.042,0.666666666666667
"infeasible",0.074,0
"perimeter",0.284,0.950819672131147
"nio",0.038,0.25
"insulating",0.63,0.319444444444444
"moles",0.354,1
"nir",0.204,0.625
"multiplicities",0.476,1
"avarage",0.008,0.666666666666667
"drip",0.076,0.5
"figurae",0.006,1
"fermilab",0.19,0.684210526315789
"quoted",0.21,0
"goggles",0.46,0.96969696969697
"upturned",0.056,0
"clamped",0.036,0.027027027027027
"evidences",0.456,0.956521739130435
"photographed",0.052,0
"equaling",0.178,0
"fusion",0.98,0.984393757503001
"elemetary",0.048,0
"merzbacher",0.462,0.875
"socks",0.044,0.8
"unavoidable",0.078,0
"hodge",0.61,0.862745098039216
"marketing",0.202,0.75
"conformation",0.172,1
"ply",0.156,1
"binomial",0.08,0
"pla",0.364,0.842105263157895
"banked",0.31,0
"horizon",0.884,0.974222585924714
"considerations",0.63,1
"perdew",0.004,1
"xyz",0.556,0.706422018348624
"theorists",0.346,0.932432432432432
"nodal",0.174,0
"cloth",0.7,0.768115942028985
"lowest",0.092,0
"economics",0.478,1
"irreps",0.744,0.888888888888889
"maxim",0.194,1
"parametrize",0.132,0
"dead",0.396,0.0303030303030303
"carotene",0.032,1
"semimetals",0.454,1
"vevs",0.806,0.925
"normalising",0.456,0.157894736842105
"mtw",0.37,0.733333333333333
"hbt",0.174,0.857142857142857
"mtf",0.604,0.625
"blueshifted",0.072,0
"abstract",0.574,0.246031746031746
"conserved",0.494,0.00551102204408818
"saltwater",0.478,0.888888888888889
"distributions",0.762,0.984848484848485
"penetrates",0.202,0.256410256410256
"dying",0.334,0.0540540540540541
"polytropic",0.72,0.851851851851852
"defocus",0.032,0.666666666666667
"reality",0.808,0.983783783783784
"holding",0.134,0.00264550264550265
"gauginos",0.294,0.857142857142857
"shrink",0.426,0.133802816901408
"turboshaft",0.064,1
"convincing",0.334,0.259541984732824
"dissipation",0.766,0.983333333333333
"omega",0.686,0.195426651081239
"teleported",0.11,0
"stick",0.618,0.564273789649416
"imperial",0.346,0
"switched",0.18,0
"fabricated",0.146,0
"reformulating",0.06,0
"switches",0.1,0.708333333333333
"sponge",0.664,0.939393939393939
"infinitesimally",0.158,0
"planoconvex",0.25,1
"idealist",0.106,0.6
"cochlear",0.238,0.037037037037037
"excitable",0.028,0
"brown",0.576,0.25531914893617
"seemingly",0.076,0.00390625
"trouble",0.416,1
"irreducible",0.492,0.00284900284900285
"bikes",0.406,0.923076923076923
"guitars",0.136,1
"sidewalk",0.134,1
"nijs",0.09,1
"upper",0.104,0.0338389731621937
"regained",0.034,0
"discover",0.48,0.0838709677419355
"anvils",0.13,0.888888888888889
"unconnected",0.062,0
"meanings",0.22,1
"penetrated",0.03,0
"quantizes",0.084,0.222222222222222
"assistance",0.264,1
"subdivided",0.032,0
"semigroup",0.154,0.777777777777778
"multipole",0.86,0.324675324675325
"smearing",0.284,0.4375
"goldfish",0.034,0
"scenarios",0.658,0.973913043478261
"theorize",0.098,0.0909090909090909
"hydrostatic",0.384,0.015625
"cmyk",0.11,0.666666666666667
"locomotion",0.384,1
"entangling",0.27,0.178571428571429
"marked",0.094,0
"market",0.11,1
"flavors",0.758,1
"stereoscopic",0.12,0.333333333333333
"clue",0.178,0.964467005076142
"slinky",0.784,0.758620689655172
"instructional",0.068,0
"viewed",0.182,0.00579710144927536
"foci",0.3,0.828571428571429
"fock",0.582,0.863354037267081
"tetrads",0.804,0.918918918918919
"paused",0.032,0
"refine",0.014,0
"sandstone",0.07,1
"amputated",0.104,0
"thermophoresis",0.182,1
"parabollic",0.006,0
"dive",0.126,0.341463414634146
"southern",0.228,0.0461538461538462
"lucky",0.03,0.0555555555555556
"smoot",0.086,0.857142857142857
"hotplate",0.11,1
"monoatomic",0.644,0.116279069767442
"lifting",0.666,0.153465346534653
"whenever",0.422,0.111801242236025
"condensations",0.03,1
"automatically",0.116,0
"vocs",0.18,0.285714285714286
"tending",0.076,0.115384615384615
"curly",0.082,0
"arduino",0.178,0.944444444444444
"fermats",0.386,0
"inefficiency",0.332,0.9
"interrelate",0.394,0.75
"enthusiastic",0.096,0
"scaling",0.688,0.49211356466877
"identically",0.08,0
"locator",0.08,0.666666666666667
"orthonormal",0.282,0.0276679841897233
"luminosity",0.958,0.990867579908676
"coil",0.964,0.983695652173913
"wavelength",0.936,0.909788166544923
"counteract",0.094,0.0909090909090909
"avoided",0.038,0
"materialize",0.012,0
"accomplish",0.1,0.0121951219512195
"resonators",0.578,1
"parallelogram",0.36,0.806451612903226
"tingle",0.088,0.666666666666667
"snells",0.35,1
"marine",0.11,0.25
"intersystem",0.21,1
"honest",0.088,0.0348837209302326
"inverts",0.074,0.333333333333333
"flying",0.342,0.00251889168765743
"shears",0.146,1
"variables",0.754,0.966872543514879
"price",0.214,1
"angular",0.51,0.0216275659824047
"zap",0.014,0.428571428571429
"compensator",0.54,1
"traction",0.8,0.987951807228916
"eliminates",0.088,0.0416666666666667
"semantics",0.386,1
"traverse",0.132,0.132352941176471
"accordance",0.352,1
"symplecticity",0.466,1
"hypersurfaces",0.596,1
"retracing",0.096,0
"photosynthesis",0.518,0.945945945945946
"remained",0.048,0
"invalidated",0.066,0
"crossover",0.698,0.904761904761905
"relieving",0.014,0
"recover",0.23,0.0364583333333333
"lumpy",0.1,0.25
"computationally",0.098,0.0147058823529412
"idealization",0.214,1
"similiar",0.15,0.269230769230769
"hauksbee",0.106,0.375
"elastically",0.144,0
"evaporate",0.786,0.176954732510288
"algebraic",0.504,0.184027777777778
"cyclicity",0.234,1
"analytically",0.206,0
"emws",0.16,0.777777777777778
"tooth",0.3,0.727272727272727
"aerosol",0.442,0.7
"professional",0.44,0.0202020202020202
"notations",0.558,1
"galilei",0.346,0.769230769230769
"crashing",0.434,0.119047619047619
"threefold",0.062,0.0769230769230769
"watching",0.41,0.00712589073634204
"polarizability",0.902,1
"oscilloscope",0.844,0.892857142857143
"frequentist",0.29,0.666666666666667
"frequentism",0.268,0.75
"gluinos",0.056,0.666666666666667
"lamination",0.114,0.75
"adiabatically",0.27,0
"decompressing",0.318,0.2
"milligrams",0.044,1
"distinguishability",0.428,1
"nonlocality",0.672,0.971428571428571
"whipped",0.032,0
"notice",0.504,0.348432055749129
"cryogens",0.126,1
"online",0.512,0.460296096904441
"analyzed",0.036,0
"discernible",0.154,0
"outflows",0.172,1
"wheels",0.982,0.973429951690821
"nearby",0.134,0.00980392156862745
"feynmann",0.382,0.365853658536585
"learning",0.532,0.0608465608465608
"feynmans",0.55,1
"oliver",0.122,0.571428571428571
"cycling",0.648,0.454545454545455
"cares",0.11,0.24
"odes",0.612,0.909090909090909
"cared",0.06,0
"foliated",0.022,0
"unclarities",0.312,1
"external",0.298,0.00936883629191321
"foggy",0.09,0.266666666666667
"homestake",0.53,0.75
"alter",0.112,0.112359550561798
"susy",0.874,0.258555133079848
"worry",0.054,0.118055555555556
"imax",0.404,0.428571428571429
"gentlemen",0.296,0.8
"antisymmetry",0.546,1
"ladies",0.004,1
"implosive",0,0
"centuries",0.496,1
"initialization",0.25,1
"clippers",0.278,1
"eth",0.336,0.444444444444444
"charges",0.876,0.988785645626402
"ccr",0.592,0.928571428571429
"authoritative",0.07,0
"aphelion",0.312,1
"immeasurable",0.196,0
"coordinate",0.808,0.877675840978593
"ccd",0.742,0.92
"charged",0.588,0.014228987425546
"celcius",0.158,0.628571428571429
"superconductors",0.862,0.996515679442509
"abacus",0.044,1
"thinking",0.514,0.199848599545799
"kaehler",0.138,0.5
"seams",0.044,0.5
"nielsen",0.184,0.454545454545455
"reactionless",0.306,0.5
"outermost",0.132,0.577777777777778
"early",0.266,0
"voigt",0.154,0.909090909090909
"coefficent",0.406,1
"velocities",0.732,0.9925
"benefit",0.324,0.747474747474748
"dilution",0.386,1
"chronology",0.298,0.928571428571429
"oscars",0.01,1
"occams",0.162,0
"chromium",0.144,0.833333333333333
"emision",0.108,1
"forks",0.29,1
"planification",0.216,1
"wavefunctions",0.828,0.997647058823529
"strained",0.166,0
"tds",0.258,0.76
"tdp",0.382,0.818181818181818
"tdt",0.186,0.764705882352941
"comparison",0.736,0.990228013029316
"patent",0.398,0.914285714285714
"boldly",0.028,0
"sachs",0.136,0.727272727272727
"skyrmions",0.172,1
"processor",0.738,0.970588235294118
"unbounded",0.358,0
"astronomically",0.106,0
"involvement",0.162,1
"elementary",0.492,0.00218340611353712
"tqft",0.564,0.816326530612245
"nowadays",0.524,0.534246575342466
"sungrazer",0.13,1
"area",0.758,1
"assumed",0.056,0.000819000819000819
"phobos",0.468,0.882352941176471
"cats",0.154,0.894736842105263
"resolvent",0.344,0.833333333333333
"assumes",0.046,0.0507462686567164
"quarksleptons",0.442,1
"deuterons",0.172,1
"charger",0.322,0.945945945945946
"attainable",0.038,0
"whirring",0.032,0.5
"happening",0.274,0.0367936925098555
"extensiveness",0.254,1
"appliance",0.59,1
"jetphox",0.104,1
"trinity",0.196,1
"tones",0.21,1
"ciexy",0.096,1
"scanner",0.456,1
"thetas",0.082,1
"lcao",0.562,0.6
"nhek",0.374,0.5
"elemental",0.084,0.025
"valid",0.33,0.0748808713410483
"karlsruhe",0.09,0.75
"enantiomorph",0.004,1
"boing",0.014,0
"equilbrium",0.288,0.857142857142857
"building",0.914,0.592833876221498
"unbind",0.022,0
"perturbatively",0.214,0
"vines",0.116,1
"arpes",0.236,0.888888888888889
"signalling",0.658,0.407407407407407
"tectonics",0.288,1
"messy",0.12,0.103092783505155
"managed",0.032,0
"chromacity",0.02,1
"photodisintegration",0.48,1
"carpet",0.754,1
"equivalence",0.778,0.975675675675676
"arbitary",0.058,0
"equivalency",0.716,1
"casmir",0.158,0.5
"transducers",0.496,1
